116.731670,40.276150|116.796941,40.341421
116.796941,40.276150|116.862211,40.341421
116.862211,40.390373|116.878528,40.406691
116.878528,40.390373|116.894846,40.406691
116.862211,40.374056|116.878528,40.390373
116.878528,40.374056|116.894846,40.390373
116.894846,40.374056|116.927481,40.406691
116.862211,40.341421|116.894846,40.374056
116.894846,40.341421|116.927481,40.374056
116.927481,40.341421|116.992751,40.406691
116.862211,40.276150|116.927481,40.341421
116.927481,40.276150|116.992751,40.341421
116.470589,40.210880|116.535859,40.276150
116.535859,40.210880|116.601130,40.276150
116.470589,40.178245|116.503224,40.210880
116.503224,40.178245|116.535859,40.210880
116.470589,40.145610|116.503224,40.178245
116.503224,40.145610|116.535859,40.178245
116.535859,40.178245|116.568494,40.210880
116.568494,40.178245|116.601130,40.210880
116.535859,40.145610|116.568494,40.178245
116.568494,40.145610|116.601130,40.178245
116.601130,40.243515|116.633765,40.276150
116.633765,40.243515|116.666400,40.276150
116.601130,40.210880|116.633765,40.243515
116.633765,40.210880|116.666400,40.243515
116.666400,40.210880|116.731670,40.276150
116.601130,40.178245|116.633765,40.210880
116.633765,40.194562|116.650082,40.210880
116.650082,40.194562|116.666400,40.210880
116.633765,40.178245|116.650082,40.194562
116.650082,40.178245|116.666400,40.194562
116.601130,40.145610|116.633765,40.178245
116.633765,40.161927|116.650082,40.178245
116.650082,40.161927|116.666400,40.178245
116.633765,40.145610|116.650082,40.161927
116.650082,40.145610|116.666400,40.161927
116.666400,40.145610|116.731670,40.210880
116.470589,40.112974|116.503224,40.145610
116.503224,40.112974|116.535859,40.145610
116.470589,40.080339|116.503224,40.112974
116.503224,40.096657|116.519542,40.112974
116.519542,40.096657|116.535859,40.112974
116.503224,40.080339|116.519542,40.096657
116.519542,40.080339|116.535859,40.096657
116.535859,40.112974|116.568494,40.145610
116.568494,40.112974|116.601130,40.145610
116.535859,40.096657|116.552177,40.112974
116.552177,40.096657|116.568494,40.112974
116.535859,40.092577|116.539939,40.096657
116.539939,40.092577|116.544018,40.096657
116.535859,40.088498|116.539939,40.092577
116.539939,40.088498|116.544018,40.092577
116.544018,40.088498|116.552177,40.096657
116.535859,40.080339|116.544018,40.088498
116.544018,40.080339|116.552177,40.088498
116.552177,40.080339|116.568494,40.096657
116.568494,40.080339|116.601130,40.112974
116.470589,40.047704|116.503224,40.080339
116.503224,40.047704|116.535859,40.080339
116.470589,40.015069|116.503224,40.047704
116.503224,40.031387|116.519542,40.047704
116.519542,40.031387|116.535859,40.047704
116.503224,40.015069|116.519542,40.031387
116.519542,40.015069|116.535859,40.031387
116.535859,40.064022|116.552177,40.080339
116.552177,40.064022|116.568494,40.080339
116.535859,40.047704|116.552177,40.064022
116.552177,40.047704|116.568494,40.064022
116.568494,40.047704|116.601130,40.080339
116.535859,40.031387|116.552177,40.047704
116.552177,40.031387|116.568494,40.047704
116.535859,40.015069|116.552177,40.031387
116.552177,40.015069|116.568494,40.031387
116.568494,40.015069|116.601130,40.047704
116.601130,40.129292|116.617447,40.145610
116.617447,40.129292|116.633765,40.145610
116.601130,40.112974|116.617447,40.129292
116.617447,40.112974|116.633765,40.129292
116.633765,40.129292|116.650082,40.145610
116.650082,40.129292|116.666400,40.145610
116.633765,40.112974|116.650082,40.129292
116.650082,40.121133|116.658241,40.129292
116.658241,40.121133|116.666400,40.129292
116.650082,40.112974|116.658241,40.121133
116.658241,40.112974|116.666400,40.121133
116.601130,40.080339|116.633765,40.112974
116.633765,40.096657|116.650082,40.112974
116.650082,40.096657|116.666400,40.112974
116.633765,40.080339|116.650082,40.096657
116.650082,40.080339|116.666400,40.096657
116.666400,40.129292|116.682718,40.145610
116.682718,40.129292|116.699035,40.145610
116.666400,40.112974|116.682718,40.129292
116.682718,40.112974|116.699035,40.129292
116.699035,40.112974|116.731670,40.145610
116.666400,40.080339|116.699035,40.112974
116.699035,40.080339|116.731670,40.112974
116.601130,40.064022|116.617447,40.080339
116.617447,40.064022|116.633765,40.080339
116.601130,40.055863|116.609288,40.064022
116.609288,40.055863|116.617447,40.064022
116.601130,40.047704|116.609288,40.055863
116.609288,40.047704|116.617447,40.055863
116.617447,40.047704|116.633765,40.064022
116.633765,40.047704|116.666400,40.080339
116.601130,40.015069|116.633765,40.047704
116.633765,40.015069|116.666400,40.047704
116.666400,40.047704|116.699035,40.080339
116.699035,40.047704|116.731670,40.080339
116.666400,40.015069|116.699035,40.047704
116.699035,40.015069|116.731670,40.047704
116.731670,40.210880|116.796941,40.276150
116.796941,40.210880|116.862211,40.276150
116.731670,40.145610|116.796941,40.210880
116.796941,40.178245|116.829576,40.210880
116.829576,40.178245|116.862211,40.210880
116.796941,40.145610|116.829576,40.178245
116.829576,40.145610|116.862211,40.178245
116.862211,40.210880|116.927481,40.276150
116.927481,40.210880|116.992752,40.276150
116.862211,40.145610|116.927481,40.210880
116.927481,40.145610|116.992752,40.210880
116.731670,40.112974|116.764305,40.145610
116.764305,40.112974|116.796941,40.145610
116.731670,40.080339|116.764305,40.112974
116.764305,40.080339|116.796941,40.112974
116.796941,40.080339|116.862211,40.145610
116.731670,40.015069|116.796941,40.080339
116.796941,40.047704|116.829576,40.080339
116.829576,40.047704|116.862211,40.080339
116.796941,40.015069|116.829576,40.047704
116.829576,40.015069|116.862211,40.047704
116.862211,40.080339|116.927481,40.145610
116.927481,40.080339|116.992752,40.145610
116.862211,40.015069|116.927481,40.080339
116.927481,40.015069|116.992752,40.080339
116.992751,40.015069|117.514914,40.537231
115.426264,39.884528|115.556805,40.015069
115.556805,39.884528|115.687345,40.015069
115.426264,39.753988|115.556805,39.884528
115.556805,39.753988|115.687345,39.884528
115.687345,39.884528|115.817886,40.015069
115.817886,39.884528|115.948427,40.015069
115.687345,39.753988|115.817886,39.884528
115.817886,39.753988|115.948427,39.884528
115.426264,39.623447|115.556805,39.753988
115.556805,39.688717|115.622075,39.753988
115.622075,39.688717|115.687345,39.753988
115.556805,39.656082|115.589440,39.688717
115.589440,39.656082|115.622075,39.688717
115.556805,39.623447|115.589440,39.656082
115.589440,39.623447|115.622075,39.656082
115.622075,39.623447|115.687345,39.688717
115.426264,39.492906|115.556805,39.623447
115.556805,39.492906|115.687345,39.623447
115.687345,39.623447|115.817886,39.753988
115.817886,39.688717|115.883156,39.753988
115.883156,39.688717|115.948427,39.753988
115.817886,39.623447|115.883156,39.688717
115.883156,39.623447|115.948427,39.688717
115.687345,39.558177|115.752616,39.623447
115.752616,39.558177|115.817886,39.623447
115.687345,39.492906|115.752616,39.558177
115.752616,39.492906|115.817886,39.558177
115.817886,39.558177|115.883156,39.623447
115.883156,39.558177|115.948427,39.623447
115.817886,39.492906|115.883156,39.558177
115.948427,39.949799|116.013697,40.015069
116.013697,39.949799|116.078967,40.015069
115.948427,39.884528|116.013697,39.949799
116.013697,39.884528|116.078967,39.949799
116.078967,39.982434|116.111602,40.015069
116.111602,39.982434|116.144237,40.015069
116.078967,39.949799|116.111602,39.982434
116.111602,39.949799|116.144237,39.982434
116.144237,39.982434|116.176873,40.015069
116.176873,39.982434|116.209508,40.015069
116.144237,39.949799|116.176873,39.982434
116.176873,39.949799|116.209508,39.982434
116.078967,39.933481|116.095285,39.949799
116.095285,39.941640|116.103443,39.949799
116.103443,39.941640|116.111602,39.949799
116.095285,39.933481|116.103443,39.941640
116.103443,39.933481|116.111602,39.941640
116.078967,39.917164|116.095285,39.933481
116.095285,39.917164|116.111602,39.933481
116.111602,39.933481|116.127920,39.949799
116.127920,39.933481|116.144237,39.949799
116.111602,39.917164|116.127920,39.933481
116.127920,39.917164|116.144237,39.933481
116.078967,39.900846|116.095285,39.917164
116.095285,39.900846|116.111602,39.917164
116.078967,39.884528|116.095285,39.900846
116.095285,39.884528|116.111602,39.900846
116.111602,39.900846|116.127920,39.917164
116.127920,39.900846|116.144237,39.917164
116.111602,39.884528|116.127920,39.900846
116.127920,39.884528|116.144237,39.900846
116.144237,39.933481|116.160555,39.949799
116.160555,39.933481|116.176873,39.949799
116.144237,39.917164|116.160555,39.933481
116.160555,39.925322|116.168714,39.933481
116.168714,39.925322|116.176873,39.933481
116.160555,39.917164|116.168714,39.925322
116.168714,39.917164|116.176873,39.925322
116.176873,39.933481|116.193190,39.949799
116.193190,39.933481|116.209508,39.949799
116.176873,39.925322|116.185031,39.933481
116.185031,39.925322|116.193190,39.933481
116.176873,39.917164|116.185031,39.925322
116.185031,39.917164|116.193190,39.925322
116.193190,39.925322|116.201349,39.933481
116.201349,39.925322|116.209508,39.933481
116.193190,39.917164|116.201349,39.925322
116.201349,39.917164|116.209508,39.925322
116.144237,39.884528|116.176873,39.917164
116.176873,39.909005|116.185031,39.917164
116.185031,39.909005|116.193190,39.917164
116.176873,39.900846|116.185031,39.909005
116.185031,39.900846|116.193190,39.909005
116.193190,39.909005|116.201349,39.917164
116.201349,39.909005|116.209508,39.917164
116.193190,39.900846|116.201349,39.909005
116.201349,39.900846|116.209508,39.909005
116.176873,39.884528|116.193190,39.900846
116.193190,39.884528|116.209508,39.900846
115.948427,39.819258|116.013697,39.884528
116.013697,39.819258|116.078967,39.884528
115.948427,39.753988|116.013697,39.819258
116.013697,39.753988|116.078967,39.819258
116.078967,39.819258|116.144237,39.884528
116.144237,39.851893|116.176873,39.884528
116.176873,39.851893|116.209508,39.884528
116.144237,39.819258|116.176873,39.851893
116.176873,39.835576|116.193190,39.851893
116.193190,39.835576|116.209508,39.851893
116.176873,39.819258|116.193190,39.835576
116.193190,39.827417|116.201349,39.835576
116.201349,39.827417|116.209508,39.835576
116.193190,39.819258|116.201349,39.827417
116.201349,39.819258|116.209508,39.827417
116.078967,39.786623|116.111602,39.819258
116.111602,39.786623|116.144237,39.819258
116.078967,39.753988|116.111602,39.786623
116.111602,39.753988|116.144237,39.786623
116.144237,39.802940|116.160555,39.819258
116.160555,39.802940|116.176873,39.819258
116.144237,39.786623|116.160555,39.802940
116.160555,39.786623|116.176873,39.802940
116.176873,39.802940|116.193190,39.819258
116.193190,39.802940|116.209508,39.819258
116.176873,39.786623|116.193190,39.802940
116.193190,39.786623|116.209508,39.802940
116.144237,39.770305|116.160555,39.786623
116.160555,39.770305|116.176873,39.786623
116.144237,39.753988|116.160555,39.770305
116.160555,39.753988|116.176873,39.770305
116.176873,39.770305|116.193190,39.786623
116.193190,39.770305|116.209508,39.786623
116.176873,39.753988|116.193190,39.770305
116.193190,39.753988|116.209508,39.770305
116.209508,39.982434|116.242143,40.015069
116.242143,39.982434|116.274778,40.015069
116.209508,39.966116|116.225825,39.982434
116.225825,39.966116|116.242143,39.982434
116.209508,39.949799|116.225825,39.966116
116.225825,39.949799|116.242143,39.966116
116.242143,39.966116|116.258460,39.982434
116.258460,39.966116|116.274778,39.982434
116.242143,39.949799|116.258460,39.966116
116.258460,39.949799|116.274778,39.966116
116.274778,39.998751|116.291096,40.015069
116.291096,39.998751|116.307413,40.015069
116.274778,39.982434|116.291096,39.998751
116.291096,39.990593|116.299254,39.998751
116.299254,39.990593|116.307413,39.998751
116.291096,39.982434|116.299254,39.990593
116.299254,39.982434|116.307413,39.990593
116.307413,39.998751|116.323731,40.015069
116.323731,40.006910|116.331890,40.015069
116.331890,40.006910|116.340048,40.015069
116.323731,39.998751|116.331890,40.006910
116.331890,39.998751|116.340048,40.006910
116.307413,39.990593|116.315572,39.998751
116.315572,39.990593|116.323731,39.998751
116.307413,39.982434|116.315572,39.990593
116.315572,39.982434|116.323731,39.990593
116.323731,39.990593|116.331890,39.998751
116.331890,39.990593|116.340048,39.998751
116.323731,39.982434|116.331890,39.990593
116.331890,39.982434|116.340048,39.990593
116.274778,39.966116|116.291096,39.982434
116.291096,39.974275|116.299254,39.982434
116.299254,39.974275|116.307413,39.982434
116.291096,39.966116|116.299254,39.974275
116.299254,39.966116|116.307413,39.974275
116.274778,39.957957|116.282937,39.966116
116.282937,39.957957|116.291096,39.966116
116.274778,39.949799|116.282937,39.957957
116.282937,39.949799|116.291096,39.957957
116.291096,39.957957|116.299254,39.966116
116.299254,39.957957|116.307413,39.966116
116.291096,39.949799|116.299254,39.957957
116.299254,39.949799|116.307413,39.957957
116.307413,39.974275|116.315572,39.982434
116.315572,39.974275|116.323731,39.982434
116.307413,39.966116|116.315572,39.974275
116.315572,39.966116|116.323731,39.974275
116.323731,39.974275|116.331890,39.982434
116.331890,39.974275|116.340048,39.982434
116.323731,39.970196|116.327810,39.974275
116.327810,39.970196|116.331890,39.974275
116.323731,39.966116|116.327810,39.970196
116.327810,39.966116|116.331890,39.970196
116.331890,39.966116|116.340048,39.974275
116.307413,39.949799|116.323731,39.966116
116.323731,39.957957|116.331890,39.966116
116.331890,39.957957|116.340048,39.966116
116.323731,39.949799|116.331890,39.957957
116.331890,39.949799|116.340048,39.957957
116.209508,39.933481|116.225825,39.949799
116.225825,39.933481|116.242143,39.949799
116.209508,39.917164|116.225825,39.933481
116.225825,39.917164|116.242143,39.933481
116.242143,39.933481|116.258460,39.949799
116.258460,39.933481|116.274778,39.949799
116.242143,39.917164|116.258460,39.933481
116.258460,39.925322|116.266619,39.933481
116.266619,39.925322|116.274778,39.933481
116.258460,39.917164|116.266619,39.925322
116.266619,39.917164|116.274778,39.925322
116.209508,39.909005|116.217667,39.917164
116.217667,39.909005|116.225825,39.917164
116.209508,39.900846|116.217667,39.909005
116.217667,39.900846|116.225825,39.909005
116.225825,39.909005|116.233984,39.917164
116.233984,39.909005|116.242143,39.917164
116.225825,39.904925|116.229905,39.909005
116.229905,39.904925|116.233984,39.909005
116.225825,39.900846|116.229905,39.904925
116.229905,39.900846|116.233984,39.904925
116.233984,39.900846|116.242143,39.909005
116.209508,39.884528|116.225825,39.900846
116.225825,39.884528|116.242143,39.900846
116.242143,39.909005|116.250302,39.917164
116.250302,39.909005|116.258460,39.917164
116.242143,39.900846|116.250302,39.909005
116.250302,39.900846|116.258460,39.909005
116.258460,39.900846|116.274778,39.917164
116.242143,39.884528|116.258460,39.900846
116.258460,39.892687|116.266619,39.900846
116.266619,39.892687|116.274778,39.900846
116.258460,39.884528|116.266619,39.892687
116.266619,39.884528|116.274778,39.892687
116.274778,39.941640|116.282937,39.949799
116.282937,39.941640|116.291096,39.949799
116.274778,39.933481|116.282937,39.941640
116.282937,39.933481|116.291096,39.941640
116.291096,39.941640|116.299254,39.949799
116.299254,39.941640|116.307413,39.949799
116.291096,39.933481|116.299254,39.941640
116.299254,39.933481|116.307413,39.941640
116.274778,39.925322|116.282937,39.933481
116.282937,39.925322|116.291096,39.933481
116.274778,39.917164|116.282937,39.925322
116.282937,39.917164|116.291096,39.925322
116.291096,39.917164|116.307413,39.933481
116.307413,39.941640|116.315572,39.949799
116.315572,39.941640|116.323731,39.949799
116.307413,39.933481|116.315572,39.941640
116.315572,39.933481|116.323731,39.941640
116.323731,39.941640|116.331890,39.949799
116.331890,39.941640|116.340048,39.949799
116.323731,39.933481|116.331890,39.941640
116.331890,39.933481|116.340048,39.941640
116.307413,39.925322|116.315572,39.933481
116.315572,39.925322|116.323731,39.933481
116.307413,39.917164|116.315572,39.925322
116.315572,39.917164|116.323731,39.925322
116.323731,39.925322|116.331890,39.933481
116.331890,39.929402|116.335969,39.933481
116.335969,39.929402|116.340048,39.933481
116.331890,39.925322|116.335969,39.929402
116.335969,39.925322|116.340048,39.929402
116.323731,39.917164|116.331890,39.925322
116.331890,39.917164|116.340048,39.925322
116.274778,39.909005|116.282937,39.917164
116.282937,39.909005|116.291096,39.917164
116.274778,39.906965|116.276818,39.909005
116.276818,39.906965|116.278857,39.909005
116.274778,39.904925|116.276818,39.906965
116.276818,39.904925|116.278857,39.906965
116.278857,39.904925|116.282937,39.909005
116.274778,39.900846|116.278857,39.904925
116.278857,39.900846|116.282937,39.904925
116.282937,39.900846|116.291096,39.909005
116.291096,39.909005|116.299254,39.917164
116.299254,39.913084|116.303334,39.917164
116.303334,39.913084|116.307413,39.917164
116.299254,39.909005|116.303334,39.913084
116.303334,39.909005|116.307413,39.913084
116.291096,39.900846|116.299254,39.909005
116.299254,39.900846|116.307413,39.909005
116.274778,39.892687|116.282937,39.900846
116.282937,39.892687|116.291096,39.900846
116.274778,39.884528|116.282937,39.892687
116.282937,39.884528|116.291096,39.892687
116.291096,39.892687|116.299254,39.900846
116.299254,39.892687|116.307413,39.900846
116.291096,39.884528|116.299254,39.892687
116.299254,39.884528|116.307413,39.892687
116.307413,39.909005|116.315572,39.917164
116.315572,39.909005|116.323731,39.917164
116.307413,39.900846|116.315572,39.909005
116.315572,39.900846|116.323731,39.909005
116.323731,39.909005|116.331890,39.917164
116.331890,39.909005|116.340048,39.917164
116.323731,39.900846|116.331890,39.909005
116.331890,39.900846|116.340048,39.909005
116.307413,39.892687|116.315572,39.900846
116.315572,39.892687|116.323731,39.900846
116.307413,39.884528|116.315572,39.892687
116.315572,39.884528|116.323731,39.892687
116.323731,39.892687|116.331890,39.900846
116.331890,39.892687|116.340048,39.900846
116.323731,39.884528|116.331890,39.892687
116.331890,39.884528|116.340048,39.892687
116.340048,40.006910|116.348207,40.015069
116.348207,40.006910|116.356366,40.015069
116.340048,39.998751|116.348207,40.006910
116.348207,39.998751|116.356366,40.006910
116.356366,40.006910|116.364525,40.015069
116.364525,40.006910|116.372684,40.015069
116.356366,39.998751|116.364525,40.006910
116.364525,39.998751|116.372684,40.006910
116.340048,39.982434|116.356366,39.998751
116.356366,39.982434|116.372684,39.998751
116.372684,40.006910|116.380842,40.015069
116.380842,40.006910|116.389001,40.015069
116.372684,39.998751|116.380842,40.006910
116.380842,39.998751|116.389001,40.006910
116.389001,39.998751|116.405319,40.015069
116.372684,39.990593|116.380842,39.998751
116.380842,39.990593|116.389001,39.998751
116.372684,39.982434|116.380842,39.990593
116.380842,39.982434|116.389001,39.990593
116.389001,39.990593|116.397160,39.998751
116.397160,39.990593|116.405319,39.998751
116.389001,39.982434|116.397160,39.990593
116.397160,39.982434|116.405319,39.990593
116.340048,39.974275|116.348207,39.982434
116.348207,39.980394|116.350247,39.982434
116.350247,39.980394|116.352287,39.982434
116.348207,39.978354|116.350247,39.980394
116.350247,39.978354|116.352287,39.980394
116.352287,39.980394|116.354326,39.982434
116.354326,39.980394|116.356366,39.982434
116.352287,39.978354|116.354326,39.980394
116.354326,39.978354|116.356366,39.980394
116.348207,39.974275|116.352287,39.978354
116.352287,39.974275|116.356366,39.978354
116.340048,39.966116|116.348207,39.974275
116.348207,39.966116|116.356366,39.974275
116.356366,39.974275|116.364525,39.982434
116.364525,39.974275|116.372684,39.982434
116.356366,39.966116|116.364525,39.974275
116.364525,39.966116|116.372684,39.974275
116.340048,39.957957|116.348207,39.966116
116.348207,39.957957|116.356366,39.966116
116.340048,39.949799|116.348207,39.957957
116.348207,39.949799|116.356366,39.957957
116.356366,39.949799|116.372684,39.966116
116.372684,39.974275|116.380842,39.982434
116.380842,39.974275|116.389001,39.982434
116.372684,39.966116|116.380842,39.974275
116.380842,39.966116|116.389001,39.974275
116.389001,39.974275|116.397160,39.982434
116.397160,39.974275|116.405319,39.982434
116.389001,39.966116|116.397160,39.974275
116.397160,39.966116|116.405319,39.974275
116.372684,39.957957|116.380842,39.966116
116.380842,39.957957|116.389001,39.966116
116.372684,39.949799|116.380842,39.957957
116.380842,39.949799|116.389001,39.957957
116.389001,39.957957|116.397160,39.966116
116.397160,39.957957|116.405319,39.966116
116.389001,39.949799|116.397160,39.957957
116.397160,39.949799|116.405319,39.957957
116.405319,40.006910|116.413477,40.015069
116.413477,40.006910|116.421636,40.015069
116.405319,39.998751|116.413477,40.006910
116.413477,39.998751|116.421636,40.006910
116.421636,39.998751|116.437954,40.015069
116.405319,39.990593|116.413477,39.998751
116.413477,39.990593|116.421636,39.998751
116.405319,39.982434|116.413477,39.990593
116.413477,39.982434|116.421636,39.990593
116.421636,39.990593|116.429795,39.998751
116.429795,39.990593|116.437954,39.998751
116.421636,39.982434|116.429795,39.990593
116.429795,39.986513|116.433874,39.990593
116.433874,39.986513|116.437954,39.990593
116.429795,39.982434|116.433874,39.986513
116.433874,39.982434|116.437954,39.986513
116.437954,39.998751|116.454271,40.015069
116.454271,40.006910|116.462430,40.015069
116.462430,40.006910|116.470589,40.015069
116.454271,39.998751|116.462430,40.006910
116.462430,39.998751|116.470589,40.006910
116.437954,39.982434|116.454271,39.998751
116.454271,39.982434|116.470589,39.998751
116.405319,39.974275|116.413477,39.982434
116.413477,39.974275|116.421636,39.982434
116.405319,39.966116|116.413477,39.974275
116.413477,39.966116|116.421636,39.974275
116.421636,39.974275|116.429795,39.982434
116.429795,39.974275|116.437954,39.982434
116.421636,39.966116|116.429795,39.974275
116.429795,39.966116|116.437954,39.974275
116.405319,39.957957|116.413477,39.966116
116.413477,39.957957|116.421636,39.966116
116.405319,39.949799|116.413477,39.957957
116.413477,39.949799|116.421636,39.957957
116.421636,39.957957|116.429795,39.966116
116.429795,39.957957|116.437954,39.966116
116.421636,39.949799|116.429795,39.957957
116.429795,39.949799|116.437954,39.957957
116.437954,39.974275|116.446113,39.982434
116.446113,39.974275|116.454271,39.982434
116.437954,39.966116|116.446113,39.974275
116.446113,39.966116|116.454271,39.974275
116.454271,39.974275|116.462430,39.982434
116.462430,39.974275|116.470589,39.982434
116.454271,39.966116|116.462430,39.974275
116.462430,39.966116|116.470589,39.974275
116.437954,39.957957|116.446113,39.966116
116.446113,39.957957|116.454271,39.966116
116.437954,39.949799|116.446113,39.957957
116.446113,39.949799|116.454271,39.957957
116.454271,39.957957|116.462430,39.966116
116.462430,39.957957|116.470589,39.966116
116.454271,39.949799|116.462430,39.957957
116.462430,39.949799|116.470589,39.957957
116.340048,39.941640|116.348207,39.949799
116.348207,39.941640|116.356366,39.949799
116.340048,39.933481|116.348207,39.941640
116.348207,39.937561|116.352287,39.941640
116.352287,39.937561|116.356366,39.941640
116.348207,39.933481|116.352287,39.937561
116.352287,39.933481|116.356366,39.937561
116.356366,39.941640|116.364525,39.949799
116.364525,39.941640|116.372684,39.949799
116.356366,39.933481|116.364525,39.941640
116.364525,39.933481|116.372684,39.941640
116.340048,39.925322|116.348207,39.933481
116.348207,39.929402|116.352287,39.933481
116.352287,39.929402|116.356366,39.933481
116.348207,39.925322|116.352287,39.929402
116.352287,39.925322|116.356366,39.929402
116.340048,39.917164|116.348207,39.925322
116.348207,39.917164|116.356366,39.925322
116.356366,39.925322|116.364525,39.933481
116.364525,39.925322|116.372684,39.933481
116.356366,39.917164|116.364525,39.925322
116.364525,39.917164|116.372684,39.925322
116.372684,39.941640|116.380842,39.949799
116.380842,39.941640|116.389001,39.949799
116.372684,39.933481|116.380842,39.941640
116.380842,39.933481|116.389001,39.941640
116.389001,39.941640|116.397160,39.949799
116.397160,39.941640|116.405319,39.949799
116.389001,39.933481|116.397160,39.941640
116.397160,39.933481|116.405319,39.941640
116.372684,39.925322|116.380842,39.933481
116.380842,39.925322|116.389001,39.933481
116.372684,39.917164|116.380842,39.925322
116.380842,39.917164|116.389001,39.925322
116.389001,39.925322|116.397160,39.933481
116.397160,39.925322|116.405319,39.933481
116.389001,39.917164|116.397160,39.925322
116.397160,39.917164|116.405319,39.925322
116.340048,39.913084|116.344128,39.917164
116.344128,39.913084|116.348207,39.917164
116.340048,39.909005|116.344128,39.913084
116.344128,39.909005|116.348207,39.913084
116.348207,39.913084|116.352287,39.917164
116.352287,39.913084|116.356366,39.917164
116.348207,39.909005|116.352287,39.913084
116.352287,39.911044|116.354326,39.913084
116.354326,39.912064|116.355346,39.913084
116.355346,39.912064|116.356366,39.913084
116.354326,39.911044|116.355346,39.912064
116.355346,39.911044|116.356366,39.912064
116.352287,39.909005|116.354326,39.911044
116.354326,39.909005|116.356366,39.911044
116.340048,39.900846|116.348207,39.909005
116.348207,39.900846|116.356366,39.909005
116.356366,39.909005|116.364525,39.917164
116.364525,39.913084|116.368604,39.917164
116.368604,39.913084|116.372684,39.917164
116.364525,39.909005|116.368604,39.913084
116.368604,39.909005|116.372684,39.913084
116.356366,39.900846|116.364525,39.909005
116.364525,39.900846|116.372684,39.909005
116.340048,39.892687|116.348207,39.900846
116.348207,39.892687|116.356366,39.900846
116.340048,39.888608|116.344128,39.892687
116.344128,39.888608|116.348207,39.892687
116.340048,39.884528|116.344128,39.888608
116.344128,39.884528|116.348207,39.888608
116.348207,39.884528|116.356366,39.892687
116.356366,39.892687|116.364525,39.900846
116.364525,39.892687|116.372684,39.900846
116.356366,39.884528|116.364525,39.892687
116.364525,39.884528|116.372684,39.892687
116.372684,39.913084|116.376763,39.917164
116.376763,39.913084|116.380842,39.917164
116.372684,39.909005|116.376763,39.913084
116.376763,39.909005|116.380842,39.913084
116.380842,39.909005|116.389001,39.917164
116.372684,39.900846|116.380842,39.909005
116.380842,39.900846|116.389001,39.909005
116.389001,39.900846|116.405319,39.917164
116.372684,39.892687|116.380842,39.900846
116.380842,39.892687|116.389001,39.900846
116.372684,39.884528|116.380842,39.892687
116.380842,39.884528|116.389001,39.892687
116.389001,39.896767|116.393081,39.900846
116.393081,39.898806|116.395120,39.900846
116.395120,39.898806|116.397160,39.900846
116.393081,39.896767|116.395120,39.898806
116.395120,39.896767|116.397160,39.898806
116.389001,39.892687|116.393081,39.896767
116.393081,39.892687|116.397160,39.896767
116.397160,39.892687|116.405319,39.900846
116.389001,39.888608|116.393081,39.892687
116.393081,39.888608|116.397160,39.892687
116.389001,39.884528|116.393081,39.888608
116.393081,39.884528|116.397160,39.888608
116.397160,39.884528|116.405319,39.892687
116.405319,39.941640|116.413477,39.949799
116.413477,39.941640|116.421636,39.949799
116.405319,39.933481|116.413477,39.941640
116.413477,39.933481|116.421636,39.941640
116.421636,39.941640|116.429795,39.949799
116.429795,39.941640|116.437954,39.949799
116.421636,39.933481|116.429795,39.941640
116.429795,39.933481|116.437954,39.941640
116.405319,39.925322|116.413477,39.933481
116.413477,39.925322|116.421636,39.933481
116.405319,39.917164|116.413477,39.925322
116.413477,39.917164|116.421636,39.925322
116.421636,39.925322|116.429795,39.933481
116.429795,39.925322|116.437954,39.933481
116.421636,39.917164|116.429795,39.925322
116.429795,39.921243|116.433874,39.925322
116.433874,39.921243|116.437954,39.925322
116.429795,39.917164|116.433874,39.921243
116.433874,39.917164|116.437954,39.921243
116.437954,39.941640|116.446113,39.949799
116.446113,39.941640|116.454271,39.949799
116.437954,39.937561|116.442033,39.941640
116.442033,39.937561|116.446113,39.941640
116.437954,39.933481|116.442033,39.937561
116.442033,39.933481|116.446113,39.937561
116.446113,39.937561|116.450192,39.941640
116.450192,39.937561|116.454271,39.941640
116.446113,39.933481|116.450192,39.937561
116.450192,39.933481|116.454271,39.937561
116.454271,39.941640|116.462430,39.949799
116.462430,39.941640|116.470589,39.949799
116.454271,39.937561|116.458351,39.941640
116.458351,39.937561|116.462430,39.941640
116.454271,39.933481|116.458351,39.937561
116.458351,39.933481|116.462430,39.937561
116.462430,39.933481|116.470589,39.941640
116.437954,39.925322|116.446113,39.933481
116.446113,39.925322|116.454271,39.933481
116.437954,39.921243|116.442033,39.925322
116.442033,39.921243|116.446113,39.925322
116.437954,39.917164|116.442033,39.921243
116.442033,39.917164|116.446113,39.921243
116.446113,39.921243|116.450192,39.925322
116.450192,39.921243|116.454271,39.925322
116.446113,39.917164|116.450192,39.921243
116.450192,39.917164|116.454271,39.921243
116.454271,39.925322|116.462430,39.933481
116.462430,39.925322|116.470589,39.933481
116.454271,39.921243|116.458351,39.925322
116.458351,39.921243|116.462430,39.925322
116.454271,39.917164|116.458351,39.921243
116.458351,39.917164|116.462430,39.921243
116.462430,39.917164|116.470589,39.925322
116.405319,39.913084|116.409398,39.917164
116.409398,39.913084|116.413477,39.917164
116.405319,39.909005|116.409398,39.913084
116.409398,39.909005|116.413477,39.913084
116.413477,39.915124|116.415517,39.917164
116.415517,39.915124|116.417557,39.917164
